,Area,Children,Age,Income,Marital,Gender,Outage_sec_perweek,Email,Contacts,Yearly_equip_failure,Techie,Contract,Port_modem,Tablet,InternetService,Phone,Multiple,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,PaymentMethod,Tenure,MonthlyCharge,Bandwidth_GB_Year,Item1,Item2,Item3,Item4,Item5,Item6,Item7,Item8,Churn
1083,0,4,31,80892.92,4,0,10.99234942,15,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,2,7.292787239,117.487242,1281.533791,4,5,4,3,4,3,3,3,No
5899,2,8,26,54959.67,4,0,11.86882,10,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,50.76733,129.9915,5148.146411,3,3,3,5,4,3,4,3,No
4471,0,1,62,67129.6,2,0,12.25073,8,1,0,1,0,0,1,1,1,0,1,1,1,0,0,0,0,2,8.157412,149.9915,909.7634001,3,3,3,4,3,5,4,5,No
1520,0,1,54,5984.94,3,1,16.72529341,8,1,0,1,2,1,0,0,1,0,0,0,0,0,1,0,0,3,7.175063445,117.439154,1257.52308,2,2,3,4,3,3,4,4,Yes
308,0,0,50,42093.64,1,1,11.44655577,11,1,0,0,1,1,0,2,0,0,0,0,1,1,0,1,1,3,4.355064781,139.99789,683.8622599,4,3,5,3,2,2,4,4,No
1218,0,0,24,18692.53,3,1,12.25982132,12,0,0,0,0,0,1,2,1,1,1,0,0,0,0,1,0,2,12.09641389,149.988989,1461.101266,3,3,3,3,3,2,3,3,Yes
3513,0,1,43,22788.79,4,1,12.97048,8,0,0,0,0,1,0,2,1,0,0,0,1,0,0,0,0,3,5.73054,92.5018,686.2974269,4,3,3,1,4,4,4,2,No
7845,1,1,23,2842.85,0,0,12.92581,9,2,2,0,0,0,0,2,1,1,0,0,1,1,0,0,1,2,71.13061,137.5165,6104.598627,4,5,4,4,5,4,3,3,No
1226,2,4,47,45642.1,0,0,10.24268185,8,0,0,1,1,0,0,0,1,1,0,1,0,1,1,0,1,0,6.832965812,184.949594,1468.00712,3,2,2,3,3,3,2,2,No
3005,2,0,31,37734.22,2,0,16.64886,12,1,0,0,0,1,0,1,0,0,1,1,1,0,1,1,1,1,1.868309,245.1457,922.5780039,4,4,4,3,4,3,2,4,Yes
8527,1,2,24,24879.0,4,1,8.232258,11,1,0,0,0,0,1,0,1,1,0,0,1,1,1,1,0,0,56.0677,245.147,5815.707647,2,1,2,3,4,2,2,3,No
3025,1,4,53,67156.75,4,0,7.163319,14,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,1.813125,149.9598,492.3321314,3,3,3,3,3,3,3,3,Yes
6592,2,2,82,65362.29,2,1,12.65309,15,2,1,1,2,1,0,1,1,1,0,0,0,0,0,0,1,2,71.80759,144.9607,5990.230977,4,2,3,2,5,2,2,4,No
8039,2,1,38,11991.16,2,0,16.12716,15,0,0,0,0,1,1,1,1,0,1,0,0,1,1,1,1,3,60.49719,222.6362,5559.5235,4,5,3,3,4,4,4,3,No
6647,2,0,70,13887.89,0,0,8.252837,8,1,2,0,0,1,0,0,1,1,0,0,1,1,0,0,0,3,59.25503,149.9928,5360.153324,3,3,4,2,5,2,4,3,No
8378,0,3,41,11388.33,4,1,10.08809,18,2,1,0,0,1,1,1,1,1,0,0,1,0,0,1,0,0,41.75833,192.4705,3938.094495,3,3,3,4,4,3,2,4,No
8137,2,1,43,65548.03,1,0,10.05475,15,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,65.13371,129.9483,5999.863942,3,5,5,5,4,4,4,5,No
1521,1,2,68,37911.51,2,1,9.203214554,12,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,1,2,1.19808324,114.972827,253.7938252,4,2,3,5,3,5,5,3,No
6864,2,0,18,13036.7,1,0,14.92629,17,1,1,0,1,1,1,1,1,0,1,0,0,0,1,0,0,2,61.13547,139.9568,5380.823835,2,2,3,3,5,3,3,3,No
5115,1,1,45,23308.57,1,1,10.83305,18,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1,1,56.61608,200.1323,5684.731048,3,4,4,3,3,4,4,3,No
6441,0,1,49,30403.75,1,1,12.11743,12,1,0,1,0,0,1,1,1,0,1,1,0,0,1,0,0,0,67.28603,162.4526,5954.978524,3,5,4,3,5,2,4,3,No
4700,2,4,32,52866.31,3,1,10.19732,12,0,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,3,4.581601,277.6513,1383.764044,2,3,3,3,4,1,2,3,Yes
1112,2,0,29,46393.66,1,1,14.39565424,16,3,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,10.30304569,159.965581,1574.687531,4,3,5,3,3,3,6,4,Yes
7728,0,0,55,32893.0,3,0,5.725661,16,1,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,3,71.4869,179.9656,6006.935704,3,3,4,4,3,3,2,3,No
7227,1,0,77,9771.32,4,1,7.013219,10,0,1,0,1,1,1,1,1,0,0,0,1,1,1,0,1,1,69.09962,162.4713,5901.269005,3,4,5,3,4,3,4,4,No
5126,2,0,62,23332.27,4,0,12.75014,16,1,1,0,2,1,0,1,1,0,0,0,0,1,1,0,0,0,67.76579,149.9483,5708.957593,3,2,4,4,3,3,4,3,No
6637,2,0,71,94733.63,4,0,11.7674,20,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,3,45.55911,137.4698,4149.514153,4,4,3,3,4,1,2,4,No
5456,0,2,81,56875.65,4,0,7.536421,11,2,1,0,2,0,0,0,1,0,0,1,0,1,0,1,0,3,69.51253,162.447,6322.708205,4,5,3,4,2,4,4,6,No
9239,2,7,25,48299.76,2,0,3.85093,8,1,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,2,69.82047,202.4433,6339.601147,4,3,4,3,6,4,4,4,No
4102,0,4,29,7458.91,4,0,10.58898,9,2,1,0,1,1,0,2,0,1,0,0,1,0,1,1,0,2,7.032789,220.1615,1378.197785,5,5,5,4,3,5,5,5,Yes
8622,2,1,48,37056.67,0,1,9.945029,9,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,61.21945,127.4601,5643.207448,2,2,3,2,4,3,4,3,No
7516,0,2,60,10647.22,0,1,11.41456,14,0,1,1,0,1,0,0,1,0,0,0,1,1,1,1,1,0,38.34946,212.6415,4173.931741,3,4,4,4,2,5,4,3,Yes
5956,0,2,52,36230.91,2,0,12.16235,14,0,0,0,2,1,0,0,0,1,0,0,1,1,0,0,0,2,66.32483,149.9928,6060.021953,5,4,4,4,2,5,3,3,No
4100,0,2,67,39176.98,3,0,8.34145,15,1,0,0,1,1,0,1,1,0,1,1,1,0,1,1,0,0,11.94952,245.1457,1692.14874,4,3,3,4,1,5,4,5,No
973,0,0,72,37340.2,3,0,11.06857815,9,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,1,2,2.010811355,172.440432,863.4623731,5,4,5,4,3,5,4,6,Yes
2676,1,2,63,16538.08,4,0,11.55503,12,1,0,0,2,1,0,2,1,0,0,1,0,1,1,0,1,0,2.237975,139.9678,492.0307787,3,4,4,4,3,3,4,3,No
8436,2,2,49,73309.86,4,1,10.56199,14,2,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,55.75197,235.1417,5697.928731,4,4,4,4,5,5,4,6,No
6195,0,2,41,95657.24,1,1,14.78012,10,1,0,0,1,0,0,1,1,1,0,0,1,0,0,1,1,3,56.97688,192.4705,5154.285324,3,3,3,3,5,2,4,3,No
106,2,3,53,30550.42,4,0,8.124258176,18,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,1,10.77094687,245.128318,2072.564168,3,3,2,4,3,2,4,3,Yes
4133,0,1,71,15666.43,2,1,12.72884,12,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,1,14.61014,149.9447,1882.950851,4,5,5,3,3,5,5,5,No
4832,0,1,45,51302.78,2,0,9.942413,11,0,0,0,1,0,1,1,1,1,0,1,0,1,0,0,1,3,9.389007,179.9656,982.3393738,5,5,5,4,4,3,4,5,No
317,2,1,49,26391.1,2,1,14.04061351,10,1,0,0,1,0,1,1,1,0,0,0,0,1,1,1,0,3,14.09942339,220.118516,1693.576099,2,2,2,4,2,3,4,3,Yes
9979,2,4,57,12977.79,2,1,12.09846,10,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,3,58.11897,220.1149,5847.68984,4,3,3,1,4,4,3,4,Yes
1276,2,0,55,46854.5,4,1,10.51853461,12,0,0,0,2,1,1,0,1,1,0,1,1,0,0,0,1,3,15.97494301,159.979358,2035.008705,3,3,3,3,4,2,4,4,No
7240,2,0,27,34742.99,2,1,10.40407,15,1,0,0,2,0,0,1,1,1,1,1,0,0,1,0,0,2,56.68304,194.9581,5199.488203,2,3,2,4,3,3,3,4,No
1698,0,4,74,102080.72,4,0,10.14600151,10,1,0,1,1,0,0,0,1,1,1,0,1,1,0,0,1,2,11.57257501,152.510442,1638.383088,3,4,5,4,3,4,3,3,No
4934,0,0,41,6204.51,4,1,11.15744,13,0,1,0,2,0,0,2,1,1,0,1,1,1,0,1,0,2,2.184299,194.9992,701.4431106,4,3,4,6,1,4,4,4,Yes
5084,1,0,49,70285.78,3,0,10.94527,15,2,0,1,2,0,0,1,1,0,0,0,1,1,1,0,0,1,58.04694,162.4713,5040.384412,3,4,3,5,4,3,4,3,No
7528,1,2,19,18694.86,1,1,7.254755,17,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,3,45.12504,222.6143,4872.376444,4,4,3,2,5,2,3,3,Yes
6399,2,4,65,50199.18,3,0,11.01658,4,0,0,0,1,1,1,2,1,1,0,0,1,0,0,0,1,0,51.45585,125.0073,4442.819177,2,3,3,3,3,3,4,4,No
4910,0,3,34,33533.36,3,1,10.01287,10,0,1,0,0,1,1,0,1,1,1,0,1,1,1,1,1,3,9.696166,247.6647,2089.325891,2,2,4,4,2,3,3,2,Yes
59,0,0,49,29207.46,2,0,8.425458142,9,1,0,0,2,0,0,1,1,0,0,0,1,0,0,0,1,2,7.233605493,124.97808,676.712908,5,5,3,4,4,5,5,4,No
5024,0,0,47,74989.44,0,0,8.300567,11,0,1,0,1,0,0,1,1,1,0,0,0,0,1,1,0,1,56.30647,240.1149,5148.276996,2,3,2,3,3,2,3,2,No
3721,2,4,78,35738.68,4,0,7.875203,15,1,0,0,0,0,0,1,1,0,0,1,1,1,0,1,1,1,7.735821,194.9699,1003.915085,5,4,5,4,4,3,4,4,No
1040,0,3,57,33823.17,3,2,13.93273371,12,1,1,0,0,0,0,1,1,1,1,0,0,1,1,1,1,2,3.644232332,255.141716,933.2803403,5,5,4,3,4,4,4,6,Yes
7942,1,0,20,8985.14,4,0,14.48734,10,0,2,0,0,1,0,0,1,0,0,1,1,1,1,1,0,3,63.07037,235.1372,6316.02224,2,4,2,4,3,4,4,3,Yes
6342,2,1,51,78311.31,1,0,15.72132,18,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,2,66.99471,117.4392,6121.797944,4,4,4,4,5,4,4,3,No
3910,1,1,55,68622.59,0,0,8.326264,10,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,2,8.813715,129.9621,1426.604038,4,4,3,2,4,3,2,4,No
9869,0,6,26,42585.62,3,0,6.722832,10,0,0,0,0,1,1,2,0,1,1,0,1,1,1,0,1,2,41.72903,165.0182,4110.601155,2,2,1,4,3,2,4,4,No
8068,1,0,60,24024.91,4,0,11.84544,12,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,2,53.32394,114.9509,4839.528738,4,3,4,4,2,4,4,3,No
9653,0,4,33,32917.33,1,0,10.1041,13,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,2,64.25108,147.4564,6018.487781,2,3,5,5,4,4,3,2,No
5818,1,0,65,27535.44,2,1,9.233939,7,1,0,0,0,0,1,1,1,1,0,0,1,0,1,1,1,0,67.90183,252.6378,6171.559833,4,4,3,5,3,4,3,4,No
2017,1,3,26,19920.22,0,0,9.531669,15,2,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,3,16.81532,230.1051,2095.701636,4,3,4,3,6,1,2,2,Yes
2738,1,1,74,23454.98,3,0,5.371834,13,0,0,0,1,0,0,1,1,0,1,1,0,0,1,1,1,2,6.512117,232.6228,1107.738951,5,3,5,2,4,3,3,2,Yes
5667,0,1,25,60004.11,0,0,10.79749,13,0,0,0,2,0,0,0,1,0,0,0,1,0,1,0,0,0,52.14985,129.9621,5075.832913,4,3,3,3,6,3,3,4,No
3315,0,7,18,28911.74,3,2,7.731174,16,2,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,2,7.146126,230.1051,1413.736327,4,3,4,4,2,4,6,4,Yes
6001,1,0,64,30067.59,2,0,8.42186,12,1,0,0,2,0,0,0,1,1,0,1,0,0,1,1,1,1,70.62164,242.6106,6772.978906,4,5,4,5,4,4,5,4,No
2034,1,7,18,32058.65,2,1,8.965014,14,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,7.376158,149.9378,1669.828557,3,4,3,3,3,3,3,2,Yes
7137,1,3,26,21252.51,3,0,11.65276,8,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,52.48944,134.9509,4561.48499,4,5,4,3,2,4,4,4,No
7973,0,4,55,56225.75,4,1,10.09073,10,1,0,0,1,0,0,2,1,0,1,0,1,1,1,0,0,0,65.40394,132.5127,5868.925353,3,3,3,3,4,4,4,4,No
3609,2,1,41,18247.04,0,1,13.14072,12,1,1,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,10.92718,179.9656,1203.774277,4,5,3,3,3,4,2,3,No
6767,0,2,67,102823.4,1,0,10.5436,16,1,0,1,0,1,0,1,1,0,1,0,1,0,1,1,1,2,55.06671,222.65,5131.088734,4,4,4,3,4,3,3,3,Yes
5155,0,4,51,9410.18,2,1,13.67766,19,2,0,0,2,0,0,2,1,0,0,0,0,1,0,1,1,2,50.18296,127.475,4473.615207,3,3,3,5,3,4,2,4,No
528,1,0,82,14185.42,4,1,12.13702885,9,2,0,0,1,1,0,1,1,0,1,1,0,1,0,0,1,0,1.781895205,149.977753,292.4731737,4,5,5,3,2,4,5,5,No
2451,2,4,26,76411.65,4,0,9.649624,10,2,0,1,0,1,1,2,1,0,1,1,1,0,1,1,1,1,5.886238,212.6695,1391.330245,2,2,3,3,4,1,2,2,Yes
2919,0,1,88,29321.73,1,1,9.702895,11,1,2,0,1,1,0,1,1,0,0,1,1,1,0,1,0,2,3.109148,194.9699,581.9611419,3,4,4,2,4,3,4,4,No
8864,2,1,89,11681.78,4,0,9.425466,16,0,0,0,1,0,0,1,1,1,1,0,0,0,1,1,1,0,70.19945,242.6326,6254.922893,3,3,3,4,3,3,3,4,No
9353,2,1,78,29515.26,1,0,7.897277,14,2,0,0,2,0,0,0,1,1,1,1,0,0,0,0,1,0,60.04586,149.9741,5509.232295,3,4,5,5,3,4,6,4,No
8823,1,0,77,44511.9,3,1,2.809005,11,2,0,0,0,0,0,2,1,1,0,1,1,0,1,1,0,0,61.48122,242.6573,5700.115786,2,2,2,5,2,3,3,3,Yes
7706,2,8,32,12687.99,2,1,9.611471,12,1,0,1,2,1,1,2,0,0,0,0,0,0,0,1,0,0,69.31336,114.9658,6222.228467,4,4,4,4,2,2,4,4,No
3351,2,4,30,20652.62,0,1,10.5114,11,2,0,0,0,1,1,1,1,1,0,1,0,1,1,1,0,3,5.179771,275.1198,1283.308128,3,2,3,4,3,3,4,3,Yes
4277,1,0,26,84681.03,4,0,16.13377,8,0,1,0,2,0,1,0,1,0,0,0,1,1,1,1,1,3,3.606976,212.6415,1330.057877,4,4,4,3,5,5,3,3,Yes
817,1,2,80,10670.46,3,0,10.13650144,7,0,0,0,0,1,0,0,1,0,1,1,1,1,0,1,0,1,12.00858052,177.48762,1774.586726,4,3,4,4,2,3,4,4,No
9733,0,0,26,39573.48,0,1,10.97923,13,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,3,65.85431,220.1185,5978.883731,3,3,3,3,5,5,5,3,No
8245,2,0,71,43468.48,4,0,7.563689,17,0,0,0,1,0,1,0,1,1,0,0,1,0,1,1,1,1,45.93241,232.6378,4718.201931,3,3,3,5,2,5,6,3,No
7120,0,3,86,33894.23,3,1,9.999709,8,1,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,2,59.11937,220.1185,5322.673552,3,3,3,3,5,3,2,3,No
4456,2,0,18,25947.16,3,0,10.71589,14,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,9.131577,117.4392,1458.027932,4,3,4,3,3,4,3,3,No
2165,1,3,58,64117.45,2,0,10.7445,8,0,0,0,0,1,0,2,1,1,0,0,0,0,0,1,1,0,1.230987,147.4713,394.202773,4,6,4,3,4,5,4,5,No
4754,2,1,47,14377.15,2,1,7.024602,9,1,1,1,2,1,0,0,1,1,0,1,0,0,0,1,0,1,17.30262,182.4433,2275.34376,3,3,2,3,4,3,3,4,Yes
402,1,3,20,24462.25,4,0,5.304627269,13,1,1,0,0,1,0,1,1,0,1,1,1,0,0,1,1,1,1.379696124,184.978458,713.364269,3,3,5,3,6,2,4,3,No
2018,2,2,79,80176.6,1,0,10.62558,16,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,0,2,1.954899,252.624,655.8025029,3,3,3,4,4,2,3,3,Yes
9975,0,3,36,13910.41,4,0,8.74376,14,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1,1,55.30151,144.9607,4737.074812,1,1,1,4,4,3,2,2,No
9368,0,2,76,52888.07,1,0,9.237924,15,0,1,0,2,1,1,2,1,0,0,0,1,0,0,0,1,1,71.96367,92.5018,5953.601251,3,3,3,4,5,3,3,2,No
676,2,0,73,54937.5,0,0,12.07745494,13,1,1,0,0,0,0,2,1,1,1,0,0,1,0,0,1,2,9.75910234,127.511223,871.2907856,4,3,4,3,3,3,3,3,No
2960,2,4,44,33035.98,1,0,5.881182,11,2,0,0,2,0,0,0,1,0,1,1,0,0,0,0,0,0,10.41798,117.4686,1574.707587,5,4,4,5,4,5,4,5,No
3140,1,0,18,44844.68,1,0,12.85748,14,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,4.433189,127.4783,1024.393039,2,2,1,1,4,3,4,3,No
3552,2,0,62,6574.26,2,1,10.82807,11,2,1,0,1,0,0,0,1,1,1,0,1,1,1,0,1,0,4.740006,177.4945,1237.609162,4,4,3,4,3,4,2,4,No
1598,2,1,87,46714.82,1,0,10.64177468,9,1,2,0,2,1,1,0,1,0,1,1,0,0,0,0,1,2,5.78844751,117.468591,962.0380085,2,3,1,3,5,2,3,3,No
1330,0,8,43,55656.36,1,1,14.19303472,19,1,0,0,0,1,0,1,1,0,1,1,1,0,0,1,1,1,1.699850064,184.978458,900.3977089,2,2,3,3,4,2,2,3,Yes
360,2,4,85,70023.28,4,1,7.846521648,14,2,0,0,1,1,0,2,1,1,0,0,0,0,1,1,1,3,6.10108047,207.638588,1080.159892,4,3,5,4,3,4,4,4,No
6462,2,2,46,30122.01,2,1,7.003919,16,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,62.43504,92.45514,5681.838688,3,4,4,5,4,3,3,3,No
9114,0,0,62,52994.02,1,0,5.186747,13,0,1,0,0,0,0,1,1,1,0,1,1,1,0,0,0,3,48.22395,192.4885,4163.015502,3,3,2,3,4,3,5,4,No
2772,2,3,50,15826.38,3,1,7.365589,11,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,2,11.16354,169.9741,1326.083123,4,5,4,4,3,4,4,4,No
3877,1,3,27,23102.45,3,1,10.89462,18,2,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,3.115729,129.9483,1079.325698,4,3,3,3,3,4,2,2,No
8628,2,4,63,57437.15,1,1,9.354817,13,0,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,2,59.33067,169.9741,5260.956377,4,2,2,5,4,3,3,2,No
5676,1,3,63,20532.33,2,1,6.69757,11,0,0,0,2,0,1,2,1,0,0,0,1,0,0,0,1,2,68.00844,92.5018,5785.21074,3,3,3,2,5,4,3,4,No
8497,1,0,37,20406.36,2,0,8.849924,10,0,0,0,0,1,0,1,1,0,0,1,1,1,0,1,0,2,51.58987,194.9699,4608.506607,4,4,4,4,3,3,3,4,No
768,0,3,48,12339.69,4,1,12.76368534,10,0,1,0,2,1,0,0,1,1,1,1,0,1,1,0,0,3,6.541066702,187.46728,1532.283357,2,3,2,3,3,3,1,4,No
4278,1,0,23,2716.95,2,0,11.58123,16,0,0,0,2,1,0,2,1,0,1,1,0,1,1,0,1,2,24.09793,142.4855,2427.967505,3,3,4,4,2,4,4,4,No
6974,0,0,31,78588.29,0,1,9.789482,10,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,65.04127,147.4783,5616.657455,3,4,4,3,4,5,3,4,No
9559,0,0,56,40426.46,1,1,8.178866,12,1,1,0,2,0,0,0,0,1,0,1,0,0,1,0,0,1,56.10936,172.4404,5395.692973,2,3,3,4,2,2,4,2,No
8103,0,3,40,17078.58,0,0,8.935074,10,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,2,61.16472,129.9621,5826.881326,2,2,3,3,4,2,1,4,No
4525,0,2,55,79125.31,1,1,8.854371,6,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,10.07469,147.4564,1527.978319,5,4,5,4,4,4,5,4,No
3220,2,0,59,28937.58,4,0,10.64353,11,2,2,0,0,0,0,2,1,1,0,0,0,0,1,1,1,2,7.035161,207.6386,1071.748463,5,5,5,4,3,4,5,4,Yes
4975,1,4,25,55074.9,2,0,13.7903,7,1,0,0,0,1,0,2,1,0,0,1,1,1,0,0,0,0,9.900255,127.5067,1195.35168,2,2,1,4,2,4,1,2,No
8186,0,0,75,19565.53,1,0,9.06452,13,0,0,0,2,1,1,2,1,0,0,1,0,0,1,0,1,2,55.09556,127.4586,4717.831195,3,2,4,3,4,3,3,5,No
5686,0,4,80,49646.02,1,0,11.63026,17,1,0,0,2,0,0,1,1,1,0,1,1,0,0,0,0,1,68.29684,179.9794,5867.544803,3,4,3,2,3,4,2,5,No
6019,0,2,39,10269.12,2,0,7.265188,16,3,0,0,2,1,1,0,1,0,1,1,0,1,0,0,1,1,67.99211,129.9778,6251.354682,4,4,5,3,4,3,6,4,No
754,0,3,84,9994.08,0,0,13.98915649,13,1,2,0,0,1,0,1,0,0,1,1,1,0,1,1,0,0,6.343374736,245.145743,1207.841461,3,2,3,4,2,3,1,2,Yes
9884,1,0,89,41450.22,1,1,8.754075,9,0,0,0,1,0,0,2,1,0,1,1,0,0,1,0,1,0,47.25523,129.9763,4151.767751,3,2,3,4,3,3,3,4,No
5318,1,1,68,60661.46,4,0,8.760586,11,2,2,0,0,0,0,1,1,0,0,0,0,1,0,1,1,3,58.42415,159.9512,4918.504071,4,5,4,4,4,4,2,4,No
3570,1,1,62,22267.09,3,1,9.686691,13,0,0,0,1,1,1,2,1,1,0,0,1,0,0,0,1,3,10.8378,125.0073,1114.43184,2,2,2,5,4,3,3,2,No
4839,1,0,46,120301.3,2,1,10.35374,15,2,0,0,1,1,0,1,1,0,0,0,1,0,1,1,1,0,9.386672,220.1323,1367.297406,3,4,3,5,4,2,4,3,Yes
8969,0,2,29,57981.64,3,1,7.784294,17,0,0,0,1,0,0,2,1,0,1,1,0,0,1,1,0,0,50.3804,200.1465,4927.588244,2,1,3,2,5,2,2,3,No
6803,1,6,74,14489.08,3,0,9.695557,10,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,2,69.86292,162.4538,6511.601292,5,4,4,4,2,5,5,5,No
4170,2,2,58,51755.55,2,0,7.527191,12,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,2,7.33513,124.9607,1117.392471,3,4,4,3,3,3,3,2,No
3511,2,0,41,39335.12,0,0,7.186402,14,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,2,6.896176,182.4653,896.9821918,3,3,2,4,4,3,3,3,No
2103,1,0,36,65731.64,0,0,11.39908,15,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,2,11.07943,127.4421,1522.482247,5,5,4,4,2,6,5,6,No
7891,1,4,66,16210.46,4,1,12.88184,14,0,0,0,0,1,0,1,1,0,1,0,1,1,0,1,0,3,59.39367,174.9919,5339.490928,3,3,2,2,4,3,4,2,No
1384,0,3,37,31781.03,4,0,9.016531101,11,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,1.67735795,159.951231,432.0011277,4,5,4,5,2,4,3,3,No
2087,0,3,63,15468.51,1,1,2.017746,15,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,1,0,9.832835,152.5104,1583.398883,4,3,3,2,4,3,5,4,No
1424,1,1,82,60150.88,0,1,8.637279441,11,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,0,3,16.96762986,149.977753,1567.544174,3,3,3,3,4,4,4,2,No
9948,2,3,77,80021.51,1,2,9.137266,13,1,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,2,64.41859,207.4811,5760.776706,5,5,4,5,3,5,4,4,No
3607,2,1,58,18846.09,1,0,12.56004,13,1,0,0,2,0,1,1,1,0,0,0,1,0,1,1,1,2,6.391286,220.1323,1066.249033,4,3,2,3,4,3,3,4,No
2542,2,0,74,22793.73,0,1,11.98305,13,0,1,0,1,1,0,1,1,1,1,1,1,0,1,0,1,3,29.62966,207.4811,2913.842578,3,3,2,2,4,3,3,4,No
4411,2,1,29,37947.15,0,0,11.59418,14,2,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,2,4.055418,149.9928,1002.424825,5,5,5,4,3,3,4,5,No
4294,1,1,50,37146.88,3,1,6.518242,15,1,1,0,0,1,1,2,1,1,1,0,1,1,1,1,1,2,18.601,235.1884,2291.446991,3,4,5,3,3,3,3,4,Yes
7639,1,3,36,36690.66,4,0,10.04996,15,1,2,0,0,1,0,2,1,0,0,0,0,1,0,1,1,0,65.25844,127.475,5644.976125,3,3,4,3,3,5,4,5,No
1818,0,0,65,11523.97,1,1,5.953348075,16,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,3,3.024806192,137.483594,847.1259509,5,4,4,5,3,4,3,3,Yes
3918,0,4,50,16585.68,0,1,11.84814,12,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,3,9.197686,162.4676,1685.817734,3,2,2,3,4,2,3,3,Yes
491,2,0,26,11249.18,0,1,8.90345193,14,0,1,1,0,1,0,0,1,1,1,1,0,1,1,1,0,0,10.06913982,257.63748,2062.605873,4,5,3,2,4,2,5,3,Yes
5989,1,1,32,84409.23,2,1,6.279415,12,0,0,1,2,0,0,2,1,0,0,0,1,1,0,0,0,3,64.19903,105.011,5517.467178,3,3,3,4,4,5,5,4,No
292,0,2,40,39468.79,4,0,10.02758972,11,1,1,0,2,0,0,0,1,1,1,1,0,1,0,1,1,2,9.640061615,197.470195,1698.465833,3,3,4,3,5,2,4,3,No
2954,0,2,74,50656.38,3,1,14.37122,10,0,1,0,1,1,0,2,1,1,0,0,1,0,0,0,1,2,25.11299,125.0073,2275.551071,3,3,3,4,4,4,3,4,No
7928,2,1,47,12116.02,4,1,12.60035,5,2,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,1,43.2029,139.9349,4326.507187,3,3,3,3,4,2,3,3,No
1822,2,1,55,81413.71,2,0,4.698609875,10,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,2,14.74280934,124.964303,1222.291008,4,4,4,4,3,3,4,3,No
3115,0,3,26,7399.99,2,0,11.90764,13,2,2,0,0,0,0,0,1,0,0,1,0,1,1,1,1,3,17.15829,222.6143,2541.621959,3,3,4,3,3,3,2,1,Yes
