,Area,Children,Age,Income,Marital,Gender,Outage_sec_perweek,Email,Contacts,Yearly_equip_failure,Techie,Contract,Port_modem,Tablet,InternetService,Phone,Multiple,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,PaymentMethod,Tenure,MonthlyCharge,Bandwidth_GB_Year,Item1,Item2,Item3,Item4,Item5,Item6,Item7,Item8,Churn
9208,0,3,88,41902.08,4,1,13.05523,16,1,0,0,0,0,0,2,1,0,0,1,0,1,0,0,1,1,57.80772,114.9838,4880.587184,4,4,3,2,5,4,4,4,No
4266,1,4,70,22552.58,3,1,8.540979,13,3,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,3.381603,172.4441,671.4099396,2,2,2,2,3,4,4,4,No
2093,1,8,19,48821.75,2,1,11.382,11,1,0,0,1,1,1,2,1,0,0,0,1,0,1,0,0,1,3.744207,117.4858,978.3026986,3,3,4,4,2,4,3,4,No
6571,2,1,65,55588.22,4,0,8.966095,10,1,0,1,2,1,0,1,0,1,0,1,1,0,1,0,0,1,49.22513,204.9634,4457.488637,3,3,3,3,3,4,4,3,No
4422,0,1,21,40941.58,3,0,9.705754,11,1,1,0,1,0,1,2,1,0,1,0,0,0,1,1,1,2,9.49754,177.6508,1432.135681,2,3,3,3,3,3,5,4,Yes
1527,2,2,33,33691.63,1,0,12.03362399,17,1,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,3,9.117084502,172.457857,1234.871994,3,3,2,5,2,4,5,5,No
5380,1,0,28,120324.8,2,0,13.34556,9,1,1,0,0,0,1,0,1,1,0,1,0,0,0,0,1,1,71.41865,147.4564,6499.037593,4,4,4,3,4,3,3,4,No
5849,1,1,53,30848.77,4,1,7.908414,5,1,0,0,0,1,0,1,1,0,1,0,0,1,1,1,1,2,63.07092,222.6362,5768.283353,1,2,1,3,5,2,2,5,Yes
9497,0,0,30,74742.53,3,0,10.0151,7,1,0,0,0,1,0,1,1,1,1,1,0,0,1,0,1,1,55.81802,194.9581,5071.720337,3,5,4,5,3,5,3,4,No
8502,0,1,82,54381.23,4,1,9.37573,13,0,0,0,1,0,0,0,1,1,0,0,1,1,0,1,1,0,52.60487,184.9797,5048.660319,3,1,3,3,4,2,2,2,No
9414,1,2,55,123272.3,3,0,11.69593,11,2,0,0,2,1,0,0,1,1,0,0,1,0,0,0,1,2,56.39145,137.4836,5231.943657,2,2,4,4,4,2,2,3,No
5295,1,1,78,25438.16,2,0,6.295927,13,3,1,0,2,0,0,1,1,1,1,0,0,0,1,1,0,3,58.73506,242.6326,5351.620303,5,5,5,3,2,5,4,4,No
3813,1,0,54,54984.96,3,1,11.34717,9,0,0,1,2,0,0,2,1,1,0,0,1,0,1,1,0,3,2.398402,220.1615,840.4153973,2,2,3,3,5,1,1,3,Yes
7061,1,4,56,118070.7,4,0,12.03852,17,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,1,0,68.3428,157.4836,5856.007779,3,3,2,2,4,2,2,2,No
2139,0,3,69,84810.48,1,0,15.98748,12,0,0,0,2,0,0,2,1,0,0,0,1,0,0,1,0,2,3.362461,127.4887,545.9811422,4,3,3,4,4,4,4,3,No
3099,2,2,69,35531.41,1,1,8.920519,18,1,1,0,2,1,0,0,1,1,1,0,0,0,1,0,1,3,16.17631,152.4624,2123.824956,4,4,2,3,4,6,3,3,No
7772,2,0,36,35138.0,1,0,7.678053,14,2,0,0,0,1,0,2,1,0,0,1,0,0,0,1,0,3,61.70653,137.4616,5351.253775,2,3,1,4,3,3,4,1,No
8090,0,5,37,66230.63,2,1,7.477674,11,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,2,39.97152,137.4392,3710.175331,3,3,4,3,3,4,3,4,No
3514,1,4,82,20071.49,3,0,9.725327,11,1,1,0,0,0,1,1,1,0,0,1,0,1,0,0,1,2,9.068923,147.4601,855.2059629,2,4,3,3,5,2,2,4,No
5305,2,3,40,13585.86,3,1,11.34243,8,0,1,0,0,1,0,1,1,1,0,0,0,0,1,1,0,3,47.01192,240.1149,4549.059635,2,3,3,3,4,3,3,3,Yes
2596,2,0,68,20306.89,2,1,9.811647,16,1,0,1,0,0,1,2,1,0,0,1,1,1,0,1,1,2,10.02603,162.4937,1183.503581,4,4,3,3,4,4,5,3,Yes
6210,1,2,37,80501.9,3,0,12.06772,15,0,2,0,2,1,0,1,1,0,0,0,0,0,0,0,0,3,50.24709,112.4551,4216.911911,3,4,4,3,4,4,3,4,No
1172,2,0,40,3551.89,1,1,11.64764999,9,1,1,0,0,1,0,0,1,1,0,1,0,0,1,1,1,3,6.126946607,242.610632,1614.1637,3,3,4,5,4,4,3,4,Yes
2619,1,8,76,27520.03,2,1,10.02298,13,1,0,0,0,1,1,0,1,0,1,0,1,0,1,1,1,2,6.368504,202.65,1756.610979,2,2,3,2,5,2,1,2,Yes
4760,1,3,40,29174.41,3,1,17.81328,18,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,9.630403,149.9621,1237.830202,3,2,4,3,4,3,4,4,No
5173,0,4,58,33690.02,2,1,11.61319,13,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,1,1,59.29981,240.1149,5527.671776,4,3,2,4,4,3,2,6,No
3582,0,1,62,7582.93,4,1,15.43566,18,2,1,0,0,1,0,1,1,0,1,1,0,0,0,1,1,0,16.76542,172.4555,1771.904961,4,4,3,3,4,3,4,5,Yes
8334,2,1,27,4498.71,0,0,17.46416,13,2,0,1,0,1,1,0,1,1,1,0,0,1,1,0,1,0,63.3194,164.9715,6050.815837,1,2,3,4,4,2,2,2,No
2701,0,1,51,48969.64,2,0,9.289829,11,0,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,3,15.2198,147.4421,1429.845787,5,5,5,3,3,3,3,1,Yes
7420,1,0,69,46403.85,0,1,8.293686,12,3,0,0,0,1,1,0,1,1,1,1,1,0,1,0,0,0,71.25511,187.4811,6754.429939,4,4,3,4,2,5,4,4,No
4850,1,3,83,42800.66,2,0,9.733557,17,2,0,0,2,0,0,1,1,1,0,0,0,0,1,1,0,2,2.250238,240.1149,693.3489139,5,4,4,5,3,4,4,3,Yes
1148,0,3,67,50109.93,0,0,11.98080538,6,1,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,3,8.889790813,202.636202,1710.907598,5,4,4,3,5,3,3,4,Yes
457,2,6,84,31392.97,3,0,4.843029288,13,0,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,2,14.68216127,159.965008,1516.667438,4,4,5,3,3,3,5,4,No
669,2,3,74,50806.21,1,0,12.11791408,11,3,0,1,0,0,0,2,1,0,0,1,0,0,0,0,0,3,3.7013893,102.474625,406.5230396,5,5,6,3,4,6,5,5,No
6180,1,0,89,19533.69,0,0,11.93019,8,0,1,0,0,1,0,0,1,0,0,1,1,0,1,1,0,1,62.83833,222.6281,6066.459973,4,3,4,3,3,5,4,4,No
8681,0,0,64,17702.11,1,0,11.26079,12,2,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,57.35881,159.9656,5233.297186,2,3,3,4,3,4,3,3,No
3142,1,1,42,39158.11,4,0,11.87073,14,2,0,0,2,1,0,1,1,1,1,1,0,0,0,0,0,2,12.03278,169.9741,1279.680473,5,4,2,2,4,4,6,3,No
9688,1,0,20,13623.33,2,1,9.77495,9,1,1,0,2,1,0,1,1,0,1,1,1,0,0,0,0,0,67.9711,149.9915,5999.97193,2,4,3,3,3,2,2,3,No
8181,2,2,74,12001.77,0,0,10.32568,13,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,1,2,71.023,162.4653,6518.264091,4,4,4,3,3,3,4,4,No
3019,1,0,60,12100.28,1,0,7.683526,12,3,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,5.867453,124.9607,929.0075954,3,2,2,3,5,3,3,4,No
9018,2,0,51,95509.68,1,0,6.652008,12,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2,64.49231,117.4392,5885.972229,4,4,4,5,2,4,3,4,No
1006,2,2,78,22880.13,0,0,9.256839293,11,2,2,1,1,0,0,1,1,0,0,0,0,0,1,1,1,2,5.688867768,207.609354,888.7604416,3,4,2,5,3,4,4,3,Yes
662,2,0,48,70806.33,2,0,15.0905113,18,0,0,0,1,1,0,2,1,0,1,0,1,0,1,0,0,3,10.28281832,120.003499,1200.853937,3,3,3,3,4,4,3,3,No
5805,1,2,51,49525.96,4,2,10.33885,10,2,0,0,1,1,1,1,1,1,0,1,0,1,1,0,0,3,58.91354,204.9496,5208.138235,2,2,2,2,5,2,1,1,No
9049,2,2,67,9724.88,1,1,13.38666,12,1,1,1,0,0,1,0,1,0,0,0,1,1,1,0,0,1,63.00932,142.4713,5910.092809,3,4,4,3,4,4,4,5,Yes
5358,0,7,58,50217.64,3,1,4.706556,12,1,0,0,2,1,0,0,1,1,1,0,0,0,1,0,0,2,61.04844,152.4624,5990.538991,3,4,4,5,3,4,3,2,No
2108,0,3,29,34098.95,4,0,7.228889,13,0,0,0,2,0,1,2,1,1,0,0,0,0,1,0,0,2,6.765777,137.4684,978.9249944,3,4,4,2,4,2,3,3,No
7462,0,2,77,20826.26,2,1,10.95093,10,3,0,0,0,0,0,1,1,0,1,0,0,1,1,1,0,2,67.05692,222.6362,6046.985248,2,3,2,2,4,4,2,4,No
4057,0,3,61,26699.84,3,1,8.689995,17,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,12.35438,114.9509,1653.932692,1,1,2,4,3,2,4,2,No
7620,2,1,89,26110.4,1,1,10.51358,12,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,3,71.44166,149.9447,6480.587744,5,4,4,3,6,5,4,3,No
1346,1,2,66,36635.39,2,1,5.245083025,13,1,0,0,0,1,0,1,1,0,1,1,1,1,1,0,0,3,7.912612583,187.484705,1154.565474,3,3,4,3,3,3,5,5,No
3695,1,6,21,48268.53,2,2,9.994249,10,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,3.992629,152.4742,1261.333501,4,3,4,3,4,3,3,4,Yes
6125,2,3,88,29803.1,0,1,12.36929,12,2,0,1,0,1,0,1,1,0,1,1,1,1,1,0,0,2,68.24302,187.4847,6056.563368,3,3,4,3,2,4,4,4,No
6052,2,3,21,20725.92,2,0,6.897314,5,1,2,0,0,1,0,2,0,0,1,0,0,1,0,1,0,0,66.03293,129.9926,5832.81909,4,5,3,3,4,3,4,4,No
6549,2,0,79,23799.35,3,0,10.36909,19,0,0,0,2,1,0,2,1,1,1,0,1,0,1,1,0,1,61.62569,222.6792,5639.554704,4,4,4,3,3,4,3,5,No
5266,1,3,85,101766.0,2,1,11.27661,10,0,0,1,2,1,1,2,1,1,0,1,1,1,0,1,1,1,68.06938,194.9992,6048.018658,5,4,5,3,3,4,4,4,No
524,0,3,56,35939.37,3,1,12.48417719,12,1,0,0,0,0,0,2,1,0,0,0,1,1,0,1,1,1,1.502124145,139.99789,522.7806578,3,4,3,1,4,3,3,3,Yes
3861,0,1,58,54406.78,0,1,11.22655,13,2,1,0,2,1,0,1,1,1,1,0,0,0,1,1,0,3,2.017622,242.6326,816.9425462,4,4,3,3,6,4,3,2,Yes
1369,2,1,20,40057.18,0,1,14.81848646,5,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,2,21.63512984,179.947583,2211.379038,4,5,4,4,4,4,4,4,No
2151,2,1,51,42912.49,4,1,8.992821,12,2,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,6.03955,124.9781,685.3879681,4,3,5,2,4,2,5,3,No
8558,2,2,78,26865.42,1,0,16.54026,13,0,0,0,2,0,0,1,1,1,0,1,1,0,0,1,0,0,48.4017,214.9663,4342.047465,5,5,3,4,2,5,5,5,No
4316,2,4,52,82955.59,3,1,10.64343,9,2,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,15.10612,107.4958,2006.056116,2,3,3,4,2,4,4,2,No
9991,0,0,52,30724.26,0,1,10.11667,11,3,0,0,1,0,1,1,1,0,1,1,0,0,1,0,0,1,55.49816,162.4526,4948.48511,3,3,2,2,5,4,4,2,No
5978,0,3,40,91951.17,4,0,6.627342,15,1,0,0,2,1,1,1,1,0,0,1,0,0,0,0,0,0,58.96627,134.9509,5046.281771,5,4,4,4,4,4,2,5,No
7741,0,3,22,26532.74,1,1,9.608605,13,1,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,2,57.69575,197.484,5888.954237,3,2,2,4,4,4,3,3,Yes
1607,1,1,48,73601.3,0,0,10.43623772,12,0,1,0,2,0,0,1,1,0,1,1,1,0,0,0,1,1,5.638280421,149.99153,749.2520943,2,2,2,4,3,3,3,3,No
5545,1,0,71,94076.08,4,0,7.605146,12,1,1,0,2,0,1,0,0,1,1,0,0,0,0,1,0,2,44.81075,162.4653,4318.755591,2,2,3,3,4,3,3,3,No
4144,2,0,76,82481.35,1,0,17.1044,7,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,2,6.592291,137.4392,646.3090606,4,3,3,3,2,4,3,3,No
5529,1,2,26,44343.75,2,1,9.817377,18,0,2,0,2,0,0,1,0,0,0,1,0,1,0,0,1,1,70.634,147.4601,6104.035524,6,5,5,5,2,5,4,6,No
1856,2,4,35,30110.14,2,0,11.79012709,13,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,2,13.40891729,144.960655,1338.549194,3,5,4,4,4,2,4,4,No
901,2,1,34,18762.01,3,2,12.017333,14,0,1,0,0,1,0,2,1,0,1,1,0,1,1,1,0,3,5.261212465,212.655686,1101.650764,4,3,4,6,4,4,4,6,Yes
2407,1,0,30,58912.81,0,1,6.51399,15,1,1,0,0,0,0,2,1,1,1,1,0,0,1,0,0,1,17.76511,162.4818,2000.801151,5,3,4,5,2,5,5,5,No
4226,1,1,83,10048.03,2,0,11.73569,16,2,1,0,2,1,1,1,1,0,1,0,0,1,1,0,1,0,3.817742,152.466,506.3292263,4,5,4,2,5,3,4,4,No
9593,1,3,54,17391.03,1,0,14.80048,11,0,1,0,0,1,0,1,1,1,0,1,0,0,0,1,1,1,70.14018,202.4433,6147.578157,5,5,5,3,4,5,4,5,No
5949,0,0,85,1563.64,4,1,10.18302,9,3,0,0,1,0,0,0,1,0,1,0,1,1,1,1,0,1,60.37982,215.1591,5910.719593,3,3,3,4,4,4,4,4,No
9130,1,1,67,27822.24,2,0,10.0308,13,2,0,0,2,0,1,2,0,1,0,1,1,0,1,0,1,0,44.83431,172.4871,4091.156525,4,4,4,4,2,3,2,3,No
6275,1,0,53,56932.4,0,0,7.812935,14,2,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,68.59602,159.9512,5770.359583,2,2,3,2,4,3,4,5,No
530,1,3,34,11386.53,0,1,10.16305189,11,2,1,0,2,1,0,2,1,1,0,0,0,1,1,0,0,0,2.447649309,149.97755,660.0908173,3,3,5,1,4,3,3,2,No
3133,1,2,45,22272.17,3,0,5.922697,12,2,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,2,6.631092,287.6427,1329.56935,5,5,4,3,5,3,4,4,Yes
6825,2,1,56,33347.57,3,0,11.61846,12,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,1,2,70.39354,194.9525,6518.028513,3,3,3,3,4,2,3,2,No
5052,1,1,87,68105.34,3,1,8.799767,10,3,0,0,2,0,0,1,0,0,0,0,1,1,0,1,1,0,65.15989,172.4742,5575.553256,4,4,4,3,5,3,3,3,No
5226,0,1,73,43155.28,1,2,8.759467,13,2,1,1,2,1,0,1,1,0,0,1,0,0,0,1,1,2,68.3703,169.9378,5802.915462,4,4,5,3,3,6,5,2,No
6029,0,0,82,86574.82,0,0,9.724009,11,1,0,0,0,0,0,2,1,1,0,0,1,0,0,0,0,3,63.86174,125.0073,5280.455768,2,3,2,3,4,4,3,4,No
3859,2,2,53,48176.26,4,0,10.19102,14,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,6.072026,117.4392,1154.151996,3,2,2,3,2,3,3,3,No
1944,0,2,65,8982.13,3,0,8.541648101,10,1,2,0,2,0,0,1,1,0,1,0,1,1,1,0,1,2,7.017918254,164.988941,943.490788,3,3,2,4,2,3,3,2,No
7075,0,8,29,26894.62,1,1,9.850004,11,0,1,0,1,0,0,0,1,1,1,0,0,1,0,0,1,2,59.11522,139.9875,5801.742401,4,4,4,2,4,3,3,3,No
15,1,3,39,89061.45,0,1,10.79846973,13,1,0,0,1,0,0,2,1,0,1,0,0,0,1,1,1,2,13.87001293,177.65076,1840.014467,3,3,3,2,4,3,5,2,Yes
6429,2,1,52,15778.64,1,0,8.079285,10,0,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,2,47.47601,277.6513,4693.458553,3,3,3,3,3,3,3,2,No
5167,2,3,63,28799.3,0,0,5.767712,11,1,0,1,1,0,1,1,1,0,0,1,1,1,1,0,0,0,51.4346,184.967,4639.026778,5,6,4,4,4,4,6,5,No
3616,0,1,51,28367.56,3,0,10.94208,9,0,0,0,2,0,0,1,1,0,1,0,0,0,1,0,1,3,4.415788,139.9568,655.9249473,3,3,4,2,4,1,2,4,No
9811,1,0,85,31867.08,0,0,11.56674,10,0,2,0,2,1,0,0,1,0,1,0,0,1,0,1,0,2,61.69069,142.4689,5588.332956,2,1,1,3,5,3,3,2,No
2067,0,0,32,53267.14,2,0,8.197798,14,0,0,0,0,1,0,1,1,0,0,1,1,0,1,0,1,2,9.061231,172.4579,1172.004801,3,4,5,3,5,3,3,2,No
4359,0,2,89,63155.68,4,0,8.52773,6,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,3,9.975367,172.4705,1476.916161,4,4,4,4,2,4,3,4,Yes
3518,1,1,63,71843.2,4,0,6.911112,13,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,2,8.346499,152.4579,1456.082414,3,4,2,4,4,3,4,3,Yes
9000,1,1,76,27917.73,0,0,10.5117,7,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,3,69.35043,157.4836,5780.643396,4,4,3,4,2,5,4,6,No
3577,2,1,63,44776.03,1,1,5.891678,9,2,1,0,0,1,0,1,1,1,1,0,1,1,1,0,1,0,24.84802,197.4945,2499.22788,5,3,4,5,3,4,5,5,Yes
5709,2,0,57,12602.8,4,1,13.71294,14,2,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,3,66.00149,240.1149,5956.933654,4,4,4,5,4,3,4,4,No
1504,1,2,64,19887.32,2,1,5.659084819,17,2,0,0,2,1,0,1,1,1,1,0,1,0,0,0,0,3,16.24273454,160.00128,1656.731409,2,3,2,2,6,3,3,2,No
5804,2,3,56,17014.29,4,0,11.80986,10,0,0,0,2,0,0,1,1,0,1,0,0,0,0,1,1,1,69.74139,149.9598,6017.607321,2,2,3,3,5,4,2,3,No
3967,1,1,38,24485.6,4,1,11.81952,11,0,0,1,0,0,0,1,0,0,1,0,1,1,1,1,0,1,4.198245,235.1591,1078.709113,3,1,3,3,4,2,3,4,Yes
4579,2,0,66,19161.27,0,0,6.776805,9,0,1,1,1,1,0,2,1,1,0,1,0,0,1,0,0,0,3.147832,159.9642,562.8048829,4,4,5,4,4,3,4,3,No
570,2,1,34,65191.79,3,1,7.879092117,12,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,10.81527088,162.500692,1305.953642,4,4,4,3,6,4,3,4,No
5365,2,4,33,8573.56,2,1,7.027825,12,1,0,0,2,1,0,0,1,0,0,1,0,0,0,0,1,2,45.92294,114.9509,4527.054831,4,3,3,4,3,5,4,4,No
7992,1,1,42,90756.87,4,0,8.306153,10,2,0,0,0,1,0,1,1,0,0,1,1,0,1,1,1,1,65.50762,242.6281,6056.561962,3,3,2,2,3,3,3,3,No
1517,1,3,29,21394.21,2,1,9.477521787,13,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,2.101748234,132.466002,1064.888301,4,4,5,3,5,3,3,4,No
9469,2,4,21,10719.01,1,0,8.474787,8,1,0,1,0,1,0,2,1,0,1,1,0,0,0,0,0,1,54.20972,104.9923,4824.822478,2,3,2,3,4,4,4,1,No
8121,2,1,86,7564.31,0,1,9.193075,10,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,69.6864,149.9483,5865.479279,3,3,4,4,2,3,4,4,No
6795,0,1,63,13133.31,3,1,17.66693,12,0,0,0,1,0,1,1,1,0,0,1,1,0,1,0,0,2,68.29079,172.4579,6001.347694,3,4,2,3,4,3,3,5,No
2987,2,0,63,29782.39,0,1,13.7683,11,1,0,0,0,1,0,1,1,1,0,0,1,1,1,1,1,3,15.04337,265.147,1851.332322,3,3,3,3,3,1,3,4,Yes
2006,0,4,19,19091.73,1,0,11.99276,12,0,1,0,2,0,1,1,1,1,0,1,1,0,1,1,1,0,5.982479,275.1336,1418.914101,4,4,5,3,2,5,3,4,No
279,1,2,84,63963.36,1,0,3.559550725,8,1,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0,3,6.877942744,232.637807,1537.109931,4,3,3,3,4,3,3,3,Yes
3747,2,3,45,39804.48,2,0,4.167453,7,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,3.831822,257.6549,1134.240308,4,4,3,4,5,4,3,3,Yes
8699,2,3,57,33550.48,2,1,12.25941,12,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,37.10779,134.9509,3281.794165,3,3,3,3,5,3,3,4,No
4835,0,3,19,28022.35,4,0,14.58334,14,0,1,0,0,1,0,1,1,1,1,1,0,1,1,0,1,2,13.11297,207.4673,1705.302867,4,5,4,3,5,4,3,3,Yes
2213,1,2,40,38914.87,2,1,9.078682,18,1,1,0,2,1,0,2,1,1,1,1,1,1,1,0,0,1,2.707119,187.5139,885.2339594,3,3,3,4,3,2,4,3,No
9618,2,1,59,40880.45,1,0,9.206332,13,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,71.28275,147.4564,6417.049134,3,3,2,3,3,3,2,2,No
679,1,0,27,37415.85,1,1,8.319615273,14,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,19.50833872,112.455141,1751.748167,2,4,1,3,3,1,2,2,No
2304,1,2,53,34994.57,0,0,7.96371,10,1,1,1,0,0,1,1,1,1,0,0,1,1,1,0,1,0,12.69435,194.9768,1444.696816,4,5,5,4,3,4,4,4,Yes
3469,0,2,69,25588.69,0,1,5.29024,12,3,0,0,2,1,0,1,1,0,1,0,0,0,0,1,1,1,27.12312,149.9598,2534.437264,3,3,2,4,4,4,3,4,No
3704,2,7,30,10773.24,1,0,7.381825,15,1,0,0,2,1,0,0,1,0,0,0,1,0,0,0,1,1,2.14479,104.9781,951.0274665,3,3,3,3,4,3,3,3,Yes
27,2,0,70,43882.72,4,0,14.73616645,12,0,0,0,0,1,0,2,1,0,0,1,1,0,1,0,1,2,1.392421597,139.981577,419.0508708,2,2,3,4,4,2,2,2,Yes
1886,1,1,69,10584.2,1,1,11.55394954,16,1,2,0,1,0,0,1,1,1,0,0,0,0,0,1,1,3,2.678577227,179.947583,497.4668116,3,3,3,2,2,6,4,4,No
628,2,0,18,37860.79,1,0,12.13559132,7,0,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,2,3.905351198,197.48762,838.8374504,4,4,3,4,3,4,4,6,No
6332,1,1,65,22711.6,2,0,15.11605,14,1,0,1,2,0,0,1,1,0,0,0,0,1,0,1,0,0,69.27984,159.9512,5817.831567,2,2,2,3,4,2,3,2,No
6634,1,6,80,53540.15,4,1,11.94078,14,1,0,0,2,0,0,1,1,1,1,0,1,0,1,1,1,0,70.70213,255.1555,6611.742363,4,4,4,2,4,5,5,3,No
8610,2,0,59,34326.31,0,1,11.16606,5,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,2,57.54686,162.4538,5413.975477,3,3,3,2,4,2,5,4,Yes
9933,0,0,28,10242.19,1,0,11.20969,12,2,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,2,64.55211,159.965,5601.799448,1,2,1,4,4,3,2,4,No
3284,0,1,18,44641.21,2,1,11.64702,9,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,1,2,1.932645,172.4705,1102.197408,3,3,3,2,4,4,3,3,Yes
1344,1,0,69,60631.73,4,0,6.336266086,10,3,1,1,0,0,1,1,1,1,0,0,0,0,0,1,1,1,9.62893496,179.947583,953.8934493,5,4,4,4,2,5,5,4,Yes
4771,1,3,58,9245.84,0,0,8.308287,8,0,1,0,2,0,0,2,1,0,1,0,1,0,0,1,1,2,12.28997,130.0064,1388.750133,4,4,3,4,3,4,4,4,No
6965,0,1,46,32491.4,3,0,3.536018,7,2,0,1,1,1,1,1,0,0,0,1,1,1,0,0,1,2,68.88402,159.983,5867.148335,3,3,3,3,4,2,3,4,No
7962,1,0,70,25666.63,2,0,7.008718,9,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,2,67.70405,187.6094,6348.304776,4,5,3,5,4,4,3,4,No
4655,1,8,38,25707.64,4,1,11.08933,11,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,3,8.512387,179.9476,1292.607065,4,3,4,3,5,3,3,2,Yes
8998,0,0,38,9800.21,0,0,8.262437,11,1,0,0,1,1,1,0,1,1,0,0,0,1,0,0,1,3,71.65648,137.4698,6396.071626,2,2,3,5,3,3,4,1,No
7289,0,3,44,22690.69,3,1,3.892708,13,0,1,0,2,0,0,1,1,0,1,0,1,1,1,0,1,2,66.2968,164.9889,5947.364442,4,4,3,2,5,3,3,2,No
7762,0,1,37,11096.39,0,0,11.3321,8,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,2,61.41766,172.4404,5876.66853,1,2,2,4,3,3,5,5,No
5546,0,2,73,23553.3,4,1,9.146769,12,0,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,2,60.9767,124.9781,5145.473955,3,4,4,1,5,5,3,3,No
4497,0,0,83,13133.15,4,0,12.2074,10,2,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,1,12.2964,139.9875,1459.899487,2,2,2,5,4,2,3,3,Yes
793,1,1,31,5149.97,3,2,13.84635691,10,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,2,4.208227552,222.628057,1444.321124,3,3,3,3,4,3,2,2,Yes
6806,2,2,81,37495.26,3,0,11.54768,16,0,1,0,2,0,1,1,0,1,0,0,1,1,1,0,0,1,45.12287,194.9768,4010.017445,4,3,4,2,5,3,3,3,No
4239,2,1,43,50673.99,2,1,10.14014,12,0,0,0,2,1,0,2,1,1,1,1,0,0,0,0,0,2,8.361438,137.4978,1057.86587,3,3,1,2,4,4,5,3,No
760,1,0,55,44493.49,4,1,13.88702214,12,2,1,0,1,1,0,1,1,1,0,1,1,1,0,0,0,1,3.293435643,192.48852,586.7422583,4,3,3,4,2,3,3,2,No
4605,2,1,59,59532.16,0,0,12.73982,8,1,1,0,0,1,0,1,1,1,0,0,1,0,1,0,1,1,1.877939,182.4676,503.6435762,4,5,4,4,5,4,4,4,No
1053,0,0,22,30185.46,0,1,9.203049013,15,2,1,0,1,1,0,0,1,1,0,1,1,1,1,1,1,3,5.898536601,267.642733,1743.932853,3,3,3,3,3,4,4,3,Yes
4156,0,0,69,18370.06,4,0,5.139013,10,1,0,1,0,0,0,0,1,1,1,0,1,0,0,0,1,1,5.877819,140.0013,1060.698386,4,4,4,3,3,4,3,3,Yes
1396,0,4,52,48038.44,3,0,9.5872321,10,3,0,0,0,1,0,2,1,0,0,0,0,0,0,1,1,2,17.88183906,114.965789,1737.043258,3,2,2,2,3,2,3,2,Yes
6420,2,4,35,121444.9,1,1,6.814054,16,2,1,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,68.30662,159.9349,6101.654993,5,5,4,3,4,4,4,5,No
